x,y,gid,str_val,pop_val
935100,1950900,?¤ì‚¬350508,0,0
935100,1951000,?¤ì‚¬350509,0,0
935200,1950800,?¤ì‚¬351507,0,0
935200,1950900,?¤ì‚¬351508,0,0
935200,1951000,?¤ì‚¬351509,0,0
935200,1951100,?¤ì‚¬351510,0,0
935300,1950600,?¤ì‚¬352505,0,0
935300,1950700,?¤ì‚¬352506,0,0
935300,1950800,?¤ì‚¬352507,0,0
935300,1950900,?¤ì‚¬352508,0,0
935300,1951000,?¤ì‚¬352509,0,0
935300,1951100,?¤ì‚¬352510,0,0
935400,1950500,?¤ì‚¬353504,0,0
935400,1950600,?¤ì‚¬353505,0,0
935400,1950700,?¤ì‚¬353506,0,0
935400,1950800,?¤ì‚¬353507,1,0
935400,1950900,?¤ì‚¬353508,0,0
935400,1951000,?¤ì‚¬353509,4,0
935400,1951100,?¤ì‚¬353510,2,0
935500,1950500,?¤ì‚¬354504,0,0
935500,1950600,?¤ì‚¬354505,0,0
935500,1950700,?¤ì‚¬354506,0,0
935500,1950800,?¤ì‚¬354507,0,0
935500,1950900,?¤ì‚¬354508,4,0
935500,1951000,?¤ì‚¬354509,0,0
935500,1951100,?¤ì‚¬354510,0,0
935500,1951200,?¤ì‚¬354511,0,0
935600,1950300,?¤ì‚¬355502,0,0
935600,1950400,?¤ì‚¬355503,0,0
935600,1950500,?¤ì‚¬355504,0,0
935600,1950600,?¤ì‚¬355505,0,0
935600,1950700,?¤ì‚¬355506,0,0
935600,1950800,?¤ì‚¬355507,0,0
935600,1950900,?¤ì‚¬355508,0,0
935600,1951000,?¤ì‚¬355509,0,0
935600,1951100,?¤ì‚¬355510,0,0
935600,1951200,?¤ì‚¬355511,0,0
935700,1950200,?¤ì‚¬356501,0,0
935700,1950300,?¤ì‚¬356502,0,0
935700,1950400,?¤ì‚¬356503,0,0
935700,1950500,?¤ì‚¬356504,0,0
935700,1950600,?¤ì‚¬356505,0,0
935700,1950700,?¤ì‚¬356506,0,0
935700,1950800,?¤ì‚¬356507,0,0
935700,1950900,?¤ì‚¬356508,0,0
935700,1951000,?¤ì‚¬356509,0,0
935700,1951100,?¤ì‚¬356510,0,0
935700,1951200,?¤ì‚¬356511,0,0
935700,1951300,?¤ì‚¬356512,0,0
935800,1950200,?¤ì‚¬357501,0,0
935800,1950300,?¤ì‚¬357502,0,0
935800,1950400,?¤ì‚¬357503,0,0
935800,1950500,?¤ì‚¬357504,0,0
935800,1950600,?¤ì‚¬357505,0,0
935800,1950700,?¤ì‚¬357506,0,0
935800,1950800,?¤ì‚¬357507,0,0
935800,1950900,?¤ì‚¬357508,0,0
935800,1951000,?¤ì‚¬357509,0,0
935800,1951100,?¤ì‚¬357510,0,0
935800,1951200,?¤ì‚¬357511,0,0
935800,1951300,?¤ì‚¬357512,0,0
935800,1951400,?¤ì‚¬357513,0,0
935900,1950200,?¤ì‚¬358501,0,0
935900,1950300,?¤ì‚¬358502,0,0
935900,1950400,?¤ì‚¬358503,0,0
935900,1950500,?¤ì‚¬358504,0,0
935900,1950600,?¤ì‚¬358505,0,0
935900,1950700,?¤ì‚¬358506,0,0
935900,1950800,?¤ì‚¬358507,0,0
935900,1950900,?¤ì‚¬358508,0,0
935900,1951000,?¤ì‚¬358509,0,0
935900,1951100,?¤ì‚¬358510,0,0
935900,1951200,?¤ì‚¬358511,0,0
935900,1951300,?¤ì‚¬358512,0,0
935900,1951400,?¤ì‚¬358513,0,0
935900,1951500,?¤ì‚¬358514,0,0
936000,1950200,?¤ì‚¬359501,0,0
936000,1950300,?¤ì‚¬359502,0,0
936000,1950400,?¤ì‚¬359503,0,0
936000,1950500,?¤ì‚¬359504,0,0
936000,1950600,?¤ì‚¬359505,0,0
936000,1950700,?¤ì‚¬359506,0,0
936000,1950800,?¤ì‚¬359507,0,0
936000,1950900,?¤ì‚¬359508,0,0
936000,1951000,?¤ì‚¬359509,0,0
936000,1951100,?¤ì‚¬359510,0,0
936000,1951200,?¤ì‚¬359511,0,0
936000,1951300,?¤ì‚¬359512,0,0
936000,1951400,?¤ì‚¬359513,0,0
936000,1951500,?¤ì‚¬359514,0,0
936000,1951600,?¤ì‚¬359515,0,0
936000,1952100,?¤ì‚¬359520,0,0
936000,1952200,?¤ì‚¬359521,0,0
936000,1952300,?¤ì‚¬359522,0,0
936000,1952400,?¤ì‚¬359523,0,0
936100,1950200,?¤ì‚¬360501,0,0
936100,1950300,?¤ì‚¬360502,0,0
936100,1950400,?¤ì‚¬360503,0,0
936100,1950500,?¤ì‚¬360504,0,0
936100,1950600,?¤ì‚¬360505,0,0
936100,1950700,?¤ì‚¬360506,0,0
936100,1950800,?¤ì‚¬360507,0,0
936100,1950900,?¤ì‚¬360508,0,0
936100,1951000,?¤ì‚¬360509,0,0
936100,1951100,?¤ì‚¬360510,0,0
936100,1951200,?¤ì‚¬360511,0,0
936100,1951300,?¤ì‚¬360512,0,0
936100,1951400,?¤ì‚¬360513,0,0
936100,1951500,?¤ì‚¬360514,0,0
936100,1951600,?¤ì‚¬360515,0,0
936100,1951700,?¤ì‚¬360516,0,0
936100,1952000,?¤ì‚¬360519,0,0
936100,1952100,?¤ì‚¬360520,0,0
936100,1952200,?¤ì‚¬360521,0,0
936100,1952300,?¤ì‚¬360522,0,0
936100,1952400,?¤ì‚¬360523,0,0
936200,1950000,?¤ì‚¬361499,0,0
936200,1950100,?¤ì‚¬361500,0,0
936200,1950200,?¤ì‚¬361501,0,0
936200,1950300,?¤ì‚¬361502,0,0
936200,1950400,?¤ì‚¬361503,0,0
936200,1950500,?¤ì‚¬361504,0,0
936200,1950600,?¤ì‚¬361505,0,0
936200,1950700,?¤ì‚¬361506,0,0
936200,1950800,?¤ì‚¬361507,0,0
936200,1950900,?¤ì‚¬361508,0,0
936200,1951000,?¤ì‚¬361509,0,0
936200,1951100,?¤ì‚¬361510,0,0
936200,1951200,?¤ì‚¬361511,0,0
936200,1951300,?¤ì‚¬361512,0,0
936200,1951400,?¤ì‚¬361513,0,0
936200,1951500,?¤ì‚¬361514,0,0
936200,1951600,?¤ì‚¬361515,0,0
936200,1951700,?¤ì‚¬361516,0,0
936200,1951800,?¤ì‚¬361517,0,0
936200,1951900,?¤ì‚¬361518,0,0
936200,1952000,?¤ì‚¬361519,0,0
936200,1952100,?¤ì‚¬361520,0,0
936200,1952200,?¤ì‚¬361521,0,0
936300,1950000,?¤ì‚¬362499,0,0
936300,1950100,?¤ì‚¬362500,0,0
936300,1950200,?¤ì‚¬362501,0,0
936300,1950300,?¤ì‚¬362502,0,0
936300,1950400,?¤ì‚¬362503,0,0
936300,1950500,?¤ì‚¬362504,0,0
936300,1950600,?¤ì‚¬362505,0,0
936300,1950700,?¤ì‚¬362506,0,0
936300,1950800,?¤ì‚¬362507,0,0
936300,1950900,?¤ì‚¬362508,0,0
936300,1951000,?¤ì‚¬362509,0,0
936300,1951100,?¤ì‚¬362510,0,0
936300,1951200,?¤ì‚¬362511,0,0
936300,1951300,?¤ì‚¬362512,0,0
936300,1951400,?¤ì‚¬362513,0,0
936300,1951500,?¤ì‚¬362514,0,0
936300,1951600,?¤ì‚¬362515,0,0
936300,1951700,?¤ì‚¬362516,0,0
936300,1951800,?¤ì‚¬362517,0,0
936300,1951900,?¤ì‚¬362518,0,0
936300,1952000,?¤ì‚¬362519,0,0
936300,1952100,?¤ì‚¬362520,0,0
936300,1952200,?¤ì‚¬362521,0,0
936300,1952300,?¤ì‚¬362522,0,0
936400,1950000,?¤ì‚¬363499,0,0
936400,1950100,?¤ì‚¬363500,0,0
936400,1950200,?¤ì‚¬363501,0,0
936400,1950300,?¤ì‚¬363502,0,0
936400,1950400,?¤ì‚¬363503,0,0
936400,1950500,?¤ì‚¬363504,0,0
936400,1950600,?¤ì‚¬363505,0,0
936400,1950700,?¤ì‚¬363506,0,0
936400,1950800,?¤ì‚¬363507,0,0
936400,1950900,?¤ì‚¬363508,0,0
936400,1951000,?¤ì‚¬363509,1,0
936400,1951100,?¤ì‚¬363510,0,0
936400,1951200,?¤ì‚¬363511,1,0
936400,1951300,?¤ì‚¬363512,0,0
936400,1951400,?¤ì‚¬363513,0,0
936400,1951500,?¤ì‚¬363514,0,0
936400,1951600,?¤ì‚¬363515,0,0
936400,1951700,?¤ì‚¬363516,0,0
936400,1951800,?¤ì‚¬363517,0,0
936400,1951900,?¤ì‚¬363518,0,0
936400,1952000,?¤ì‚¬363519,0,0
936400,1952100,?¤ì‚¬363520,0,0
936400,1952200,?¤ì‚¬363521,0,0
936400,1952300,?¤ì‚¬363522,0,0
936400,1952400,?¤ì‚¬363523,0,0
936500,1950000,?¤ì‚¬364499,0,0
936500,1950100,?¤ì‚¬364500,0,0
936500,1950200,?¤ì‚¬364501,0,0
936500,1950300,?¤ì‚¬364502,0,0
936500,1950400,?¤ì‚¬364503,0,0
936500,1950500,?¤ì‚¬364504,0,0
936500,1950600,?¤ì‚¬364505,0,0
936500,1950700,?¤ì‚¬364506,0,0
936500,1950800,?¤ì‚¬364507,0,0
936500,1950900,?¤ì‚¬364508,0,0
936500,1951000,?¤ì‚¬364509,2,0
936500,1951100,?¤ì‚¬364510,0,0
936500,1951200,?¤ì‚¬364511,0,0
936500,1951300,?¤ì‚¬364512,0,0
936500,1951400,?¤ì‚¬364513,0,0
936500,1951500,?¤ì‚¬364514,0,0
936500,1951600,?¤ì‚¬364515,0,0
936500,1951700,?¤ì‚¬364516,0,0
936500,1951800,?¤ì‚¬364517,0,0
936500,1951900,?¤ì‚¬364518,0,0
936500,1952000,?¤ì‚¬364519,0,0
936500,1952100,?¤ì‚¬364520,0,0
936500,1952200,?¤ì‚¬364521,0,0
936500,1952300,?¤ì‚¬364522,0,0
936500,1952400,?¤ì‚¬364523,0,0
936500,1952600,?¤ì‚¬364525,0,0
936600,1949900,?¤ì‚¬365498,0,0
936600,1950000,?¤ì‚¬365499,0,0
936600,1950100,?¤ì‚¬365500,0,0
936600,1950200,?¤ì‚¬365501,0,0
936600,1950300,?¤ì‚¬365502,0,0
936600,1950400,?¤ì‚¬365503,0,0
936600,1950500,?¤ì‚¬365504,0,0
936600,1950600,?¤ì‚¬365505,0,0
936600,1950700,?¤ì‚¬365506,0,0
936600,1950800,?¤ì‚¬365507,0,0
936600,1950900,?¤ì‚¬365508,0,0
936600,1951000,?¤ì‚¬365509,0,0
936600,1951100,?¤ì‚¬365510,0,0
936600,1951200,?¤ì‚¬365511,0,0
936600,1951300,?¤ì‚¬365512,0,0
936600,1951400,?¤ì‚¬365513,0,0
936600,1951500,?¤ì‚¬365514,0,0
936600,1951600,?¤ì‚¬365515,0,0
936600,1951700,?¤ì‚¬365516,0,0
936600,1951800,?¤ì‚¬365517,0,0
936600,1951900,?¤ì‚¬365518,0,0
936600,1952000,?¤ì‚¬365519,0,0
936600,1952100,?¤ì‚¬365520,0,0
936600,1952200,?¤ì‚¬365521,0,0
936600,1952300,?¤ì‚¬365522,0,0
936600,1952400,?¤ì‚¬365523,0,0
936600,1952500,?¤ì‚¬365524,0,0
936600,1952600,?¤ì‚¬365525,0,0
936600,1952700,?¤ì‚¬365526,0,0
936600,1952800,?¤ì‚¬365527,0,0
936700,1949900,?¤ì‚¬366498,0,0
936700,1950000,?¤ì‚¬366499,0,0
936700,1950100,?¤ì‚¬366500,0,0
936700,1950200,?¤ì‚¬366501,0,0
936700,1950300,?¤ì‚¬366502,0,0
936700,1950400,?¤ì‚¬366503,0,0
936700,1950500,?¤ì‚¬366504,0,0
936700,1950600,?¤ì‚¬366505,0,0
936700,1950700,?¤ì‚¬366506,0,0
936700,1950800,?¤ì‚¬366507,0,0
936700,1950900,?¤ì‚¬366508,0,0
936700,1951000,?¤ì‚¬366509,0,0
936700,1951100,?¤ì‚¬366510,0,0
936700,1951200,?¤ì‚¬366511,0,0
936700,1951300,?¤ì‚¬366512,0,0
936700,1951400,?¤ì‚¬366513,0,0
936700,1951500,?¤ì‚¬366514,0,0
936700,1951600,?¤ì‚¬366515,0,0
936700,1951700,?¤ì‚¬366516,0,0
936700,1951800,?¤ì‚¬366517,0,0
936700,1951900,?¤ì‚¬366518,0,0
936700,1952000,?¤ì‚¬366519,0,0
936700,1952100,?¤ì‚¬366520,0,0
936700,1952200,?¤ì‚¬366521,0,0
936700,1952300,?¤ì‚¬366522,0,0
936700,1952400,?¤ì‚¬366523,0,0
936700,1952500,?¤ì‚¬366524,0,0
936700,1952600,?¤ì‚¬366525,0,0
936700,1952700,?¤ì‚¬366526,0,0
936700,1952800,?¤ì‚¬366527,0,0
936700,1952900,?¤ì‚¬366528,0,0
936700,1953000,?¤ì‚¬366529,0,0
936800,1949900,?¤ì‚¬367498,0,0
936800,1950000,?¤ì‚¬367499,0,0
936800,1950100,?¤ì‚¬367500,0,0
936800,1950200,?¤ì‚¬367501,0,0
936800,1950300,?¤ì‚¬367502,0,0
936800,1950400,?¤ì‚¬367503,0,0
936800,1950500,?¤ì‚¬367504,0,0
936800,1950600,?¤ì‚¬367505,0,0
936800,1950700,?¤ì‚¬367506,0,0
936800,1950800,?¤ì‚¬367507,0,0
936800,1950900,?¤ì‚¬367508,0,0
936800,1951000,?¤ì‚¬367509,0,0
936800,1951100,?¤ì‚¬367510,0,0
936800,1951200,?¤ì‚¬367511,0,0
936800,1951300,?¤ì‚¬367512,0,0
936800,1951400,?¤ì‚¬367513,0,0
936800,1951500,?¤ì‚¬367514,0,0
936800,1951600,?¤ì‚¬367515,0,0
936800,1951700,?¤ì‚¬367516,0,0
936800,1951800,?¤ì‚¬367517,0,0
936800,1951900,?¤ì‚¬367518,0,0
936800,1952000,?¤ì‚¬367519,0,0
936800,1952100,?¤ì‚¬367520,0,0
936800,1952200,?¤ì‚¬367521,0,0
936800,1952300,?¤ì‚¬367522,0,0
936800,1952400,?¤ì‚¬367523,0,0
936800,1952500,?¤ì‚¬367524,0,0
936800,1952600,?¤ì‚¬367525,0,0
936800,1952700,?¤ì‚¬367526,0,0
936800,1952800,?¤ì‚¬367527,0,0
936800,1952900,?¤ì‚¬367528,0,0
936800,1953000,?¤ì‚¬367529,0,0
936800,1953100,?¤ì‚¬367530,0,0
936900,1949900,?¤ì‚¬368498,0,0
936900,1950000,?¤ì‚¬368499,0,0
936900,1950100,?¤ì‚¬368500,0,0
936900,1950200,?¤ì‚¬368501,0,0
936900,1950300,?¤ì‚¬368502,0,0
936900,1950400,?¤ì‚¬368503,1,0
936900,1950500,?¤ì‚¬368504,0,0
936900,1950600,?¤ì‚¬368505,0,0
936900,1950700,?¤ì‚¬368506,0,0
936900,1950800,?¤ì‚¬368507,0,0
936900,1950900,?¤ì‚¬368508,0,0
936900,1951000,?¤ì‚¬368509,0,0
936900,1951100,?¤ì‚¬368510,0,0
936900,1951200,?¤ì‚¬368511,0,0
936900,1951300,?¤ì‚¬368512,0,0
936900,1951400,?¤ì‚¬368513,0,0
936900,1951500,?¤ì‚¬368514,0,0
936900,1951600,?¤ì‚¬368515,0,0
936900,1951700,?¤ì‚¬368516,0,0
936900,1951800,?¤ì‚¬368517,0,0
936900,1951900,?¤ì‚¬368518,0,0
936900,1952000,?¤ì‚¬368519,0,0
936900,1952100,?¤ì‚¬368520,0,0
936900,1952200,?¤ì‚¬368521,0,0
936900,1952300,?¤ì‚¬368522,0,0
936900,1952400,?¤ì‚¬368523,0,0
936900,1952500,?¤ì‚¬368524,0,0
936900,1952600,?¤ì‚¬368525,0,0
936900,1952700,?¤ì‚¬368526,0,0
936900,1952800,?¤ì‚¬368527,0,0
936900,1952900,?¤ì‚¬368528,0,0
936900,1953000,?¤ì‚¬368529,0,0
936900,1953100,?¤ì‚¬368530,0,0
937000,1949900,?¤ì‚¬369498,0,0
937000,1950000,?¤ì‚¬369499,0,0
937000,1950100,?¤ì‚¬369500,0,0
937000,1950200,?¤ì‚¬369501,0,0
937000,1950300,?¤ì‚¬369502,0,0
937000,1950400,?¤ì‚¬369503,0,0
937000,1950500,?¤ì‚¬369504,0,0
937000,1950600,?¤ì‚¬369505,0,0
937000,1950700,?¤ì‚¬369506,0,0
937000,1950800,?¤ì‚¬369507,0,0
937000,1950900,?¤ì‚¬369508,0,0
937000,1951000,?¤ì‚¬369509,0,0
937000,1951100,?¤ì‚¬369510,0,0
937000,1951200,?¤ì‚¬369511,0,0
937000,1951300,?¤ì‚¬369512,0,0
937000,1951400,?¤ì‚¬369513,0,0
937000,1951500,?¤ì‚¬369514,0,0
937000,1951600,?¤ì‚¬369515,0,0
937000,1951700,?¤ì‚¬369516,0,0
937000,1951800,?¤ì‚¬369517,0,0
937000,1951900,?¤ì‚¬369518,0,0
937000,1952000,?¤ì‚¬369519,0,0
937000,1952100,?¤ì‚¬369520,0,0
937000,1952200,?¤ì‚¬369521,0,0
937000,1952300,?¤ì‚¬369522,0,0
937000,1952400,?¤ì‚¬369523,0,0
937000,1952500,?¤ì‚¬369524,0,0
937000,1952600,?¤ì‚¬369525,0,0
937000,1952700,?¤ì‚¬369526,0,0
937000,1952800,?¤ì‚¬369527,0,0
937000,1952900,?¤ì‚¬369528,0,0
937000,1953000,?¤ì‚¬369529,0,0
937000,1953100,?¤ì‚¬369530,0,0
937000,1953200,?¤ì‚¬369531,0,0
937100,1949900,?¤ì‚¬370498,0,0
937100,1950000,?¤ì‚¬370499,0,0
937100,1950100,?¤ì‚¬370500,0,0
937100,1950200,?¤ì‚¬370501,0,0
937100,1950300,?¤ì‚¬370502,0,0
937100,1950400,?¤ì‚¬370503,0,0
937100,1950500,?¤ì‚¬370504,0,0
937100,1950600,?¤ì‚¬370505,0,0
937100,1950700,?¤ì‚¬370506,0,0
937100,1950800,?¤ì‚¬370507,0,0
937100,1950900,?¤ì‚¬370508,0,0
937100,1951000,?¤ì‚¬370509,0,0
937100,1951100,?¤ì‚¬370510,0,0
937100,1951200,?¤ì‚¬370511,0,0
937100,1951300,?¤ì‚¬370512,0,0
937100,1951400,?¤ì‚¬370513,0,0
937100,1951500,?¤ì‚¬370514,0,0
937100,1951600,?¤ì‚¬370515,0,0
937100,1951700,?¤ì‚¬370516,0,0
937100,1951800,?¤ì‚¬370517,0,0
937100,1951900,?¤ì‚¬370518,0,0
937100,1952000,?¤ì‚¬370519,0,0
937100,1952100,?¤ì‚¬370520,0,0
937100,1952200,?¤ì‚¬370521,0,0
937100,1952300,?¤ì‚¬370522,0,0
937100,1952400,?¤ì‚¬370523,0,0
937100,1952500,?¤ì‚¬370524,0,0
937100,1952600,?¤ì‚¬370525,0,0
937100,1952700,?¤ì‚¬370526,0,0
937100,1952800,?¤ì‚¬370527,0,0
937100,1952900,?¤ì‚¬370528,0,0
937100,1953000,?¤ì‚¬370529,0,0
937100,1953100,?¤ì‚¬370530,0,0
937100,1953200,?¤ì‚¬370531,0,0
937200,1949800,?¤ì‚¬371497,1,0
937200,1949900,?¤ì‚¬371498,0,0
937200,1950000,?¤ì‚¬371499,0,0
937200,1950100,?¤ì‚¬371500,0,0
937200,1950200,?¤ì‚¬371501,0,0
937200,1950300,?¤ì‚¬371502,0,0
937200,1950400,?¤ì‚¬371503,0,0
937200,1950500,?¤ì‚¬371504,0,0
937200,1950600,?¤ì‚¬371505,0,0
937200,1950700,?¤ì‚¬371506,0,0
937200,1950800,?¤ì‚¬371507,0,0
937200,1950900,?¤ì‚¬371508,0,0
937200,1951000,?¤ì‚¬371509,0,0
937200,1951100,?¤ì‚¬371510,0,0
937200,1951200,?¤ì‚¬371511,0,0
937200,1951300,?¤ì‚¬371512,0,0
937200,1951400,?¤ì‚¬371513,0,0
937200,1951500,?¤ì‚¬371514,0,0
937200,1951600,?¤ì‚¬371515,0,0
937200,1951700,?¤ì‚¬371516,0,0
937200,1951800,?¤ì‚¬371517,0,0
937200,1951900,?¤ì‚¬371518,0,0
937200,1952000,?¤ì‚¬371519,0,0
937200,1952100,?¤ì‚¬371520,0,0
937200,1952200,?¤ì‚¬371521,0,0
937200,1952300,?¤ì‚¬371522,0,0
937200,1952400,?¤ì‚¬371523,0,0
937200,1952500,?¤ì‚¬371524,0,0
937200,1952600,?¤ì‚¬371525,0,0
937200,1952700,?¤ì‚¬371526,0,0
937200,1952800,?¤ì‚¬371527,0,0
937200,1952900,?¤ì‚¬371528,0,0
937200,1953000,?¤ì‚¬371529,0,0
937200,1953100,?¤ì‚¬371530,0,0
937200,1953200,?¤ì‚¬371531,0,0
937200,1953300,?¤ì‚¬371532,0,0
937200,1953400,?¤ì‚¬371533,0,0
937300,1949700,?¤ì‚¬372496,0,0
937300,1949800,?¤ì‚¬372497,0,0
937300,1949900,?¤ì‚¬372498,0,0
937300,1950000,?¤ì‚¬372499,0,0
937300,1950100,?¤ì‚¬372500,0,0
937300,1950200,?¤ì‚¬372501,0,0
937300,1950300,?¤ì‚¬372502,0,0
937300,1950400,?¤ì‚¬372503,0,0
937300,1950500,?¤ì‚¬372504,0,0
937300,1950600,?¤ì‚¬372505,0,0
937300,1950700,?¤ì‚¬372506,0,0
937300,1950800,?¤ì‚¬372507,0,0
937300,1950900,?¤ì‚¬372508,0,0
937300,1951000,?¤ì‚¬372509,0,0
937300,1951100,?¤ì‚¬372510,0,0
937300,1951200,?¤ì‚¬372511,0,0
937300,1951300,?¤ì‚¬372512,0,0
937300,1951400,?¤ì‚¬372513,0,0
937300,1951500,?¤ì‚¬372514,0,0
937300,1951600,?¤ì‚¬372515,0,0
937300,1951700,?¤ì‚¬372516,0,0
937300,1951800,?¤ì‚¬372517,0,0
937300,1951900,?¤ì‚¬372518,0,0
937300,1952000,?¤ì‚¬372519,0,0
937300,1952100,?¤ì‚¬372520,0,0
937300,1952200,?¤ì‚¬372521,0,0
937300,1952300,?¤ì‚¬372522,0,0
937300,1952400,?¤ì‚¬372523,0,0
937300,1952500,?¤ì‚¬372524,0,0
937300,1952600,?¤ì‚¬372525,0,0
937300,1952700,?¤ì‚¬372526,0,0
937300,1952800,?¤ì‚¬372527,0,0
937300,1952900,?¤ì‚¬372528,0,0
937300,1953000,?¤ì‚¬372529,0,0
937300,1953100,?¤ì‚¬372530,0,0
937300,1953200,?¤ì‚¬372531,0,0
937300,1953300,?¤ì‚¬372532,0,0
937300,1953400,?¤ì‚¬372533,0,0
937400,1949700,?¤ì‚¬373496,0,0
937400,1949800,?¤ì‚¬373497,0,0
937400,1949900,?¤ì‚¬373498,0,0
937400,1950000,?¤ì‚¬373499,0,0
937400,1950100,?¤ì‚¬373500,0,0
937400,1950200,?¤ì‚¬373501,0,0
937400,1950300,?¤ì‚¬373502,0,0
937400,1950400,?¤ì‚¬373503,0,0
937400,1950500,?¤ì‚¬373504,0,0
937400,1950600,?¤ì‚¬373505,0,0
937400,1950700,?¤ì‚¬373506,0,0
937400,1950800,?¤ì‚¬373507,0,0
937400,1950900,?¤ì‚¬373508,0,0
937400,1951000,?¤ì‚¬373509,0,0
937400,1951100,?¤ì‚¬373510,0,0
937400,1951200,?¤ì‚¬373511,0,0
937400,1951300,?¤ì‚¬373512,0,0
937400,1951400,?¤ì‚¬373513,0,0
937400,1951500,?¤ì‚¬373514,0,0
937400,1951600,?¤ì‚¬373515,0,0
937400,1951700,?¤ì‚¬373516,0,0
937400,1951800,?¤ì‚¬373517,0,0
937400,1951900,?¤ì‚¬373518,0,0
937400,1952000,?¤ì‚¬373519,0,0
937400,1952100,?¤ì‚¬373520,0,0
937400,1952200,?¤ì‚¬373521,0,0
937400,1952300,?¤ì‚¬373522,0,0
937400,1952400,?¤ì‚¬373523,0,0
937400,1952500,?¤ì‚¬373524,0,0
937400,1952600,?¤ì‚¬373525,0,0
937400,1952700,?¤ì‚¬373526,0,0
937400,1952800,?¤ì‚¬373527,0,0
937400,1952900,?¤ì‚¬373528,0,0
937400,1953000,?¤ì‚¬373529,0,0
937400,1953100,?¤ì‚¬373530,0,0
937400,1953200,?¤ì‚¬373531,0,0
937400,1953300,?¤ì‚¬373532,0,0
937400,1953400,?¤ì‚¬373533,0,0
937400,1953500,?¤ì‚¬373534,0,0
937400,1953600,?¤ì‚¬373535,0,0
937400,1953700,?¤ì‚¬373536,0,0
937400,1953800,?¤ì‚¬373537,0,0
937500,1949400,?¤ì‚¬374493,0,0
937500,1949500,?¤ì‚¬374494,0,0
937500,1949600,?¤ì‚¬374495,0,0
937500,1949700,?¤ì‚¬374496,0,0
937500,1949800,?¤ì‚¬374497,0,0
937500,1949900,?¤ì‚¬374498,0,0
937500,1950000,?¤ì‚¬374499,0,0
937500,1950100,?¤ì‚¬374500,0,0
937500,1950200,?¤ì‚¬374501,0,0
937500,1950300,?¤ì‚¬374502,0,0
937500,1950400,?¤ì‚¬374503,0,0
937500,1950500,?¤ì‚¬374504,0,0
937500,1950600,?¤ì‚¬374505,0,0
937500,1950700,?¤ì‚¬374506,0,0
937500,1950800,?¤ì‚¬374507,0,0
937500,1950900,?¤ì‚¬374508,0,0
937500,1951000,?¤ì‚¬374509,0,0
937500,1951100,?¤ì‚¬374510,0,0
937500,1951200,?¤ì‚¬374511,0,0
937500,1951300,?¤ì‚¬374512,0,0
937500,1951400,?¤ì‚¬374513,0,0
937500,1951500,?¤ì‚¬374514,0,0
937500,1951600,?¤ì‚¬374515,0,0
937500,1951700,?¤ì‚¬374516,0,0
937500,1951800,?¤ì‚¬374517,0,0
937500,1951900,?¤ì‚¬374518,0,0
937500,1952000,?¤ì‚¬374519,0,0
937500,1952100,?¤ì‚¬374520,0,0
937500,1952200,?¤ì‚¬374521,0,0
937500,1952300,?¤ì‚¬374522,0,0
937500,1952400,?¤ì‚¬374523,0,0
937500,1952500,?¤ì‚¬374524,0,0
937500,1952600,?¤ì‚¬374525,0,0
937500,1952700,?¤ì‚¬374526,0,0
937500,1952800,?¤ì‚¬374527,0,0
937500,1952900,?¤ì‚¬374528,0,0
937500,1953000,?¤ì‚¬374529,0,0
937500,1953100,?¤ì‚¬374530,0,0
937500,1953200,?¤ì‚¬374531,0,0
937500,1953300,?¤ì‚¬374532,0,0
937500,1953400,?¤ì‚¬374533,0,0
937500,1953500,?¤ì‚¬374534,0,0
937500,1953600,?¤ì‚¬374535,0,0
937500,1953700,?¤ì‚¬374536,0,0
937500,1953800,?¤ì‚¬374537,1,0
937600,1949200,?¤ì‚¬375491,0,0
937600,1949400,?¤ì‚¬375493,0,0
937600,1949500,?¤ì‚¬375494,0,0
937600,1949600,?¤ì‚¬375495,0,0
937600,1949700,?¤ì‚¬375496,0,0
937600,1949800,?¤ì‚¬375497,0,0
937600,1949900,?¤ì‚¬375498,0,0
937600,1950000,?¤ì‚¬375499,0,0
937600,1950100,?¤ì‚¬375500,0,0
937600,1950200,?¤ì‚¬375501,0,0
937600,1950300,?¤ì‚¬375502,0,0
937600,1950400,?¤ì‚¬375503,0,0
937600,1950500,?¤ì‚¬375504,0,0
937600,1950600,?¤ì‚¬375505,0,0
937600,1950700,?¤ì‚¬375506,0,0
937600,1950800,?¤ì‚¬375507,0,0
937600,1950900,?¤ì‚¬375508,0,0
937600,1951000,?¤ì‚¬375509,0,0
937600,1951100,?¤ì‚¬375510,0,0
937600,1951200,?¤ì‚¬375511,0,0
937600,1951300,?¤ì‚¬375512,0,0
937600,1951400,?¤ì‚¬375513,0,0
937600,1951500,?¤ì‚¬375514,0,0
937600,1951600,?¤ì‚¬375515,0,0
937600,1951700,?¤ì‚¬375516,0,0
937600,1951800,?¤ì‚¬375517,0,0
937600,1951900,?¤ì‚¬375518,0,0
937600,1952000,?¤ì‚¬375519,0,0
937600,1952100,?¤ì‚¬375520,0,0
937600,1952200,?¤ì‚¬375521,0,0
937600,1952300,?¤ì‚¬375522,0,0
937600,1952400,?¤ì‚¬375523,0,0
937600,1952500,?¤ì‚¬375524,0,0
937600,1952600,?¤ì‚¬375525,0,0
937600,1952700,?¤ì‚¬375526,0,0
937600,1952800,?¤ì‚¬375527,0,0
